"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"HT";"HRHT00RA0005";"2021-12-30";"CT";186,00;186,00;184,50;185,50;185,35680494905;0,27;23;2748,00;509360,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-29";"CT";184,00;185,00;184,00;185,00;184,69744823259;0,27;45;4781,00;883038,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-28";"CT";184,00;184,50;184,00;184,50;184,31614180652;0,27;31;5303,00;977428,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-27";"CT";184,00;184,50;183,00;184,00;184,17854634831;0,27;35;5696,00;1049081,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-23";"CT";184,00;184,50;183,50;183,50;184,13176218532;-0,27;21;3734,00;687548,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-22";"CT";184,00;184,50;184,00;184,00;184,27467248908;0,00;18;1145,00;210994,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-21";"CT";184,00;184,50;184,00;184,00;184,20135363790;-0,27;28;1773,00;326589,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-20";"CT";184,00;184,50;184,00;184,50;184,15579907433;0,54;39;7346,00;1352808,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-17";"CT";183,00;184,50;183,00;183,50;183,57431906615;0,27;22;1285,00;235893,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-16";"CT";183,00;184,00;183,00;183,00;183,05098960081;0,00;26;2981,00;545675,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-15";"CT";183,50;184,00;183,00;183,00;183,51085746102;-0,27;19;1796,00;329585,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-14";"CT";183,00;184,00;183,00;183,50;183,90761431823;0,27;39;9666,00;1777651,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-13";"CT";183,00;184,00;183,00;183,00;183,91254651781;-0,27;30;16929,00;3113455,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-10";"CT";183,50;184,00;183,50;183,50;183,55707762557;-0,27;25;876,00;160796,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-09";"CT";183,50;185,00;183,50;184,00;184,04100227790;0,00;15;878,00;161588,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-08";"CT";184,00;184,00;183,50;184,00;183,85290055249;0,00;17;724,00;133109,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-07";"CT";184,00;184,00;184,00;184,00;184,00000000000;-0,27;21;6115,00;1125160,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-06";"CT";183,50;187,00;183,50;184,50;185,45406824147;0,54;39;3810,00;706580,00
"XZAG";"HT";"HRHT00RA0005";"2021-12-03";"CT";185,00;185,00;183,00;183,50;183,79354354354;0,27;12;666,00;122406,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-02";"CT";183,00;184,00;182,50;183,00;183,28056801196;0,00;29;3345,00;613073,50
"XZAG";"HT";"HRHT00RA0005";"2021-12-01";"CT";183,00;183,50;182,50;183,00;183,02177463255;0,00;23;1837,00;336211,00
"XZAG";"HT";"HRHT00RA0005";"2021-11-30";"CT";184,50;184,50;183,00;183,00;183,56828803345;-0,54;52;16262,00;2985187,50
"XZAG";"HT";"HRHT00RA0005";"2021-11-29";"CT";184,00;184,00;183,50;184,00;183,99119555144;0,00;32;8632,00;1588212,00
"XZAG";"HT";"HRHT00RA0005";"2021-11-26";"CT";185,00;185,00;184,00;184,00;184,73696491793;-0,54;29;6214,00;1147955,50
"XZAG";"HT";"HRHT00RA0005";"2021-11-25";"CT";185,00;185,50;185,00;185,00;185,35154565061;0,00;24;1391,00;257824,00
"XZAG";"HT";"HRHT00RA0005";"2021-11-24";"CT";184,50;185,00;184,50;185,00;184,74864864865;0,00;11;555,00;102535,50
"XZAG";"HT";"HRHT00RA0005";"2021-11-23";"CT";184,50;185,50;184,50;185,00;184,84383714445;0,27;20;1793,00;331425,00
"XZAG";"HT";"HRHT00RA0005";"2021-11-22";"CT";184,50;185,50;184,50;184,50;184,73245984784;-0,27;17;1183,00;218538,50
"XZAG";"HT";"HRHT00RA0005";"2021-11-19";"CT";185,00;185,50;184,50;185,00;185,13761737089;0,00;19;1704,00;315474,50
