"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-30";"CT";635,00;640,00;635,00;635,00;636,47058823529;-2,31;3;34,00;21640,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-18";"CT";650,00;650,00;650,00;650,00;650,00000000000;0,00;1;500,00;325000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-17";"CT";650,00;650,00;650,00;650,00;650,00000000000;0,00;2;800,00;520000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-13";"CT";645,00;650,00;645,00;650,00;648,96449704142;2,36;9;845,00;548375,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-12";"CT";635,00;635,00;635,00;635,00;635,00000000000;-0,78;1;4,00;2540,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-11";"CT";630,00;640,00;630,00;640,00;630,16129032258;2,40;5;124,00;78140,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-10";"CT";625,00;625,00;625,00;625,00;625,00000000000;-0,79;1;3,00;1875,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-09";"CT";630,00;630,00;630,00;630,00;630,00000000000;0,00;1;2280,00;1436400,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-05";"CT";645,00;645,00;630,00;630,00;633,46153846154;0,00;2;13,00;8235,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-04";"CT";645,00;645,00;630,00;630,00;634,89795918367;-3,08;2;49,00;31110,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-03";"CT";645,00;650,00;645,00;650,00;648,00000000000;0,78;2;10,00;6480,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-12-02";"CT";645,00;645,00;645,00;645,00;645,00000000000;0,78;1;11,00;7095,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-29";"CT";630,00;640,00;630,00;640,00;639,95265841224;0,00;7;2746,00;1757310,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-27";"CT";630,00;640,00;630,00;640,00;633,16770186335;0,00;4;322,00;203880,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-26";"CT";640,00;640,00;640,00;640,00;640,00000000000;4,92;1;10,00;6400,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-25";"CT";610,00;610,00;610,00;610,00;610,00000000000;-3,94;3;26,00;15860,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-08";"CT";630,00;635,00;630,00;635,00;633,30188679245;2,42;2;53,00;33565,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-06";"CT";620,00;620,00;620,00;620,00;620,00000000000;0,00;2;572,00;354640,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-05";"CT";630,00;630,00;620,00;620,00;623,54166666667;-3,88;5;120,00;74825,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-11-04";"CT";645,00;645,00;645,00;645,00;645,00000000000;0,00;3;6,00;3870,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-31";"CT";645,00;645,00;645,00;645,00;645,00000000000;0,00;1;10,00;6450,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-30";"CT";645,00;645,00;645,00;645,00;645,00000000000;0,00;2;7,00;4515,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-29";"CT";650,00;650,00;645,00;645,00;649,90463215259;-0,77;7;367,00;238515,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-21";"CT";650,00;650,00;650,00;650,00;650,00000000000;-1,52;1;200,00;130000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-17";"CT";660,00;660,00;660,00;660,00;660,00000000000;2,33;2;500,00;330000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-16";"CT";645,00;645,00;645,00;645,00;645,00000000000;-4,44;1;2,00;1290,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-15";"CT";660,00;675,00;660,00;675,00;674,28571428571;1,50;3;105,00;70800,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-14";"CT";635,00;665,00;635,00;665,00;657,83750000000;6,40;9;400,00;263135,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-09";"CT";630,00;630,00;625,00;625,00;629,37500000000;-0,79;6;168,00;105735,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-04";"CT";630,00;630,00;630,00;630,00;630,00000000000;0,00;1;6,00;3780,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-03";"CT";640,00;640,00;625,00;630,00;636,56626506024;-2,33;8;83,00;52835,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-02";"CT";650,00;650,00;645,00;645,00;647,77777777778;-1,53;6;225,00;145750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2019-10-01";"CT";660,00;660,00;655,00;655,00;656,25000000000;0,00;3;120,00;78750,00
