"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-30";"CT";372,00;372,00;370,00;370,00;370,77777777778;-1,07;2;90,00;33370,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-27";"CT";374,00;374,00;374,00;374,00;374,00000000000;-1,06;2;460,00;172040,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-23";"CT";366,00;378,00;366,00;378,00;371,62720000000;2,72;10;2500,00;929068,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-20";"CT";368,00;368,00;368,00;368,00;368,00000000000;0,00;1;20,00;7360,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-19";"CT";368,00;368,00;368,00;368,00;368,00000000000;0,00;1;24,00;8832,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-17";"CT";370,00;370,00;368,00;368,00;369,90476190476;-0,54;3;420,00;155360,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-16";"CT";366,00;370,00;366,00;370,00;369,45423143351;0,54;4;579,00;213914,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-13";"CT";366,00;368,00;366,00;368,00;367,88679245283;0,55;4;530,00;194980,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-12";"CT";366,00;366,00;366,00;366,00;366,00000000000;-1,08;3;862,00;315492,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-11";"CT";368,00;370,00;368,00;370,00;369,33333333333;0,00;2;150,00;55400,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-10";"CT";368,00;370,00;368,00;370,00;369,48000000000;1,65;2;50,00;18474,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-05";"CT";364,00;364,00;364,00;364,00;364,00000000000;0,00;2;153,00;55692,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-04";"CT";364,00;364,00;364,00;364,00;364,00000000000;-1,09;1;37,00;13468,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-03";"CT";364,00;368,00;364,00;368,00;364,77777777778;1,10;4;36,00;13132,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-12-02";"CT";366,00;366,00;364,00;364,00;364,12000000000;0,00;2;100,00;36412,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-29";"CT";364,00;364,00;364,00;364,00;364,00000000000;0,00;3;3014,00;1097096,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-28";"CT";364,00;364,00;364,00;364,00;364,00000000000;-0,55;1;30,00;10920,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-27";"CT";366,00;366,00;366,00;366,00;366,00000000000;0,00;6;394,00;144204,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-26";"CT";366,00;366,00;366,00;366,00;366,00000000000;-1,08;3;64,00;23424,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-21";"CT";370,00;370,00;366,00;370,00;368,73684210526;-0,54;4;95,00;35030,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-14";"CT";366,00;372,00;366,00;372,00;371,90930200792;2,76;14;51247,00;19059236,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-13";"CT";362,00;362,00;362,00;362,00;362,00000000000;0,00;3;569,00;205978,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-08";"CT";362,00;362,00;362,00;362,00;362,00000000000;0,00;3;250,00;90500,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-07";"CT";366,00;366,00;362,00;362,00;362,40579710145;-0,55;3;69,00;25006,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-06";"CT";364,00;364,00;364,00;364,00;364,00000000000;-0,55;4;675,00;245700,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-05";"CT";366,00;366,00;366,00;366,00;366,00000000000;0,00;1;200,00;73200,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-11-04";"CT";370,00;370,00;366,00;366,00;366,63473053892;0,00;5;167,00;61228,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-31";"CT";366,00;366,00;366,00;366,00;366,00000000000;-0,54;5;362,00;132492,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-30";"CT";368,00;368,00;368,00;368,00;368,00000000000;-0,54;1;4,00;1472,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-29";"CT";370,00;370,00;370,00;370,00;370,00000000000;0,00;2;93,00;34410,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-28";"CT";370,00;372,00;370,00;370,00;370,90109890110;-0,54;3;91,00;33752,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-24";"CT";372,00;372,00;372,00;372,00;372,00000000000;0,00;1;3,00;1116,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-23";"CT";370,00;372,00;370,00;372,00;370,72847682119;0,54;5;151,00;55980,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-22";"CT";370,00;370,00;370,00;370,00;370,00000000000;-0,54;1;2000,00;740000,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-18";"CT";366,00;372,00;366,00;372,00;367,83265856950;1,09;6;741,00;272564,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-17";"CT";370,00;374,00;368,00;368,00;369,09402882636;-1,08;10;1457,00;537770,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-15";"CT";374,00;374,00;372,00;372,00;372,66666666667;0,00;3;600,00;223600,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-14";"CT";372,00;374,00;372,00;372,00;372,32121212121;0,54;6;1650,00;614330,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-11";"CT";372,00;372,00;370,00;370,00;371,86741796487;0,00;6;3017,00;1121924,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-10";"CT";374,00;374,00;370,00;370,00;373,06896551724;-0,54;2;348,00;129828,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-09";"CT";364,00;372,00;364,00;372,00;369,29937444147;2,20;9;2238,00;826492,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-07";"CT";364,00;364,00;364,00;364,00;364,00000000000;-1,09;2;150,00;54600,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-03";"CT";368,00;368,00;368,00;368,00;368,00000000000;-0,54;1;9,00;3312,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-10-01";"CT";370,00;370,00;370,00;370,00;370,00000000000;0,00;1;8,00;2960,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-30";"CT";366,00;370,00;366,00;370,00;366,86245353160;0,54;6;269,00;98686,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-27";"CT";366,00;368,00;366,00;368,00;367,78571428571;0,00;3;28,00;10298,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-26";"CT";368,00;368,00;368,00;368,00;368,00000000000;0,55;2;15,00;5520,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-25";"CT";366,00;366,00;366,00;366,00;366,00000000000;0,55;1;20,00;7320,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-23";"CT";364,00;364,00;364,00;364,00;364,00000000000;0,00;3;273,00;99372,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-20";"CT";364,00;364,00;364,00;364,00;364,00000000000;-0,55;1;112,00;40768,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-19";"CT";368,00;368,00;366,00;366,00;366,42105263158;-1,08;3;38,00;13924,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-16";"CT";362,00;370,00;362,00;370,00;368,37939914163;2,21;13;3495,00;1287486,00
"XZAG";"ARNT";"HRARNTRA0004";"2019-09-13";"CT";364,00;366,00;362,00;362,00;365,20538720539;-0,55;3;594,00;216932,00
