"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"PODR";"HRPODRRA0004";"2021-12-30";"CT";636,00;636,00;630,00;632,00;635,77066115702;-0,32;9;968,00;615426,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-29";"CT";630,00;634,00;630,00;634,00;633,28315412186;0,32;7;279,00;176686,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-28";"CT";630,00;632,00;630,00;632,00;631,38521400778;0,64;9;257,00;162266,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-27";"CT";630,00;630,00;628,00;628,00;629,86631016043;0,00;6;374,00;235570,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-23";"CT";628,00;630,00;628,00;628,00;628,14851485149;-0,95;9;202,00;126886,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-22";"CT";630,00;634,00;630,00;634,00;630,16073478760;0,96;3;1742,00;1097740,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-21";"CT";630,00;634,00;626,00;628,00;628,07932011331;-0,32;7;2118,00;1330272,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-20";"CT";634,00;634,00;626,00;630,00;628,33333333333;-0,63;12;270,00;169650,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-17";"CT";634,00;634,00;630,00;634,00;633,72500000000;-0,31;12;2560,00;1622336,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-16";"CT";628,00;636,00;628,00;636,00;633,91896024465;0,95;13;2616,00;1658332,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-15";"CT";628,00;630,00;626,00;630,00;626,67003891051;-0,32;12;2570,00;1610542,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-14";"CT";630,00;632,00;628,00;632,00;630,05829959514;0,64;12;2470,00;1556244,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-13";"CT";624,00;630,00;624,00;628,00;625,89112730390;0,00;15;2333,00;1460204,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-10";"CT";628,00;628,00;624,00;628,00;626,11787930062;0,32;16;3546,00;2220214,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-09";"CT";626,00;626,00;626,00;626,00;626,00000000000;0,32;2;20,00;12520,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-08";"CT";628,00;630,00;624,00;624,00;627,02821316614;-0,64;12;638,00;400044,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-07";"CT";620,00;628,00;620,00;628,00;622,19024390244;1,29;11;4100,00;2550980,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-06";"CT";622,00;622,00;620,00;620,00;620,28000000000;0,00;4;50,00;31014,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-03";"CT";616,00;624,00;616,00;620,00;619,31850353893;0,98;17;989,00;612506,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-02";"CT";624,00;624,00;614,00;614,00;616,81818181818;-1,60;6;132,00;81420,00
"XZAG";"PODR";"HRPODRRA0004";"2021-12-01";"CT";610,00;624,00;610,00;624,00;620,03397027601;2,30;10;471,00;292036,00
"XZAG";"PODR";"HRPODRRA0004";"2021-11-29";"CT";614,00;614,00;610,00;610,00;612,13793103448;-0,33;7;145,00;88760,00
