mic;symbol;isin;date;open_value;high_value;low_value;last_value;change_prev_close_percentage;turnover
XZAG;CBX;HRZB00ICBEX6;9.7.2019;1885,55;1890,99;1879,54;1885,44;-0,01;8685670,14
XZAG;CBX;HRZB00ICBEX6;8.7.2019;1894,89;1894,89;1879,14;1885,55;-0,55;4686934,05
XZAG;CBX;HRZB00ICBEX6;5.7.2019;1890,72;1897,66;1889,09;1895,96;0,22;5678769,66
XZAG;CBX;HRZB00ICBEX6;4.7.2019;1877,87;1896,41;1877,87;1891,84;0,68;5882940,34
XZAG;CBX;HRZB00ICBEX6;3.7.2019;1886,96;1886,96;1871,75;1879;-0,42;6550577,29
XZAG;CBX;HRZB00ICBEX6;2.7.2019;1882,44;1890,11;1878,94;1886,96;0,16;9766831,16
XZAG;CBX;HRZB00ICBEX6;1.7.2019;1883,11;1885,99;1878,04;1883,94;0,04;5596662,2
XZAG;CBX;HRZB00ICBEX6;28.6.2019;1877,5;1883,58;1873,65;1883,11;0,29;5222187,6
XZAG;CBX;HRZB00ICBEX6;27.6.2019;1899,65;1899,65;1875,57;1877,73;-1,15;14348553,41
XZAG;CBX;HRZB00ICBEX6;26.6.2019;1907,37;1908,86;1897,52;1899,65;-0,28;5044527,07
XZAG;CBX;HRZB00ICBEX6;24.6.2019;1906,47;1910,99;1903,21;1905,02;-0,08;9012804,47
XZAG;CBX;HRZB00ICBEX6;21.6.2019;1901,01;1906,47;1896,63;1906,47;0,26;3820555
XZAG;CBX;HRZB00ICBEX6;19.6.2019;1898,92;1903,53;1895,19;1901,57;0,08;9906792,73
XZAG;CBX;HRZB00ICBEX6;18.6.2019;1904,24;1905,04;1893,02;1899,99;-0,46;3787168,6
XZAG;CBX;HRZB00ICBEX6;17.6.2019;1900,39;1909,85;1896,96;1908,73;0,47;7005558,96
XZAG;CBX;HRZB00ICBEX6;14.6.2019;1901,3;1902,79;1897,72;1899,83;-0,08;1497740,5
XZAG;CBX;HRZB00ICBEX6;13.6.2019;1912,79;1914,95;1899,16;1901,3;-0,6;4237534,38
XZAG;CBX;HRZB00ICBEX6;12.6.2019;1910,46;1922,65;1909,96;1912,85;0,13;6318803,63
XZAG;CBX;HRZB00ICBEX6;11.6.2019;1889,07;1910,67;1888,75;1910,46;1,13;9261535,01
XZAG;CBX;HRZB00ICBEX6;10.6.2019;1874,77;1889,07;1870,07;1889,07;0,77;6308480,73
XZAG;CBX;HRZB00ICBEX6;7.6.2019;1866,08;1881,6;1866,08;1874,59;0,53;9483357,41
XZAG;CBX;HRZB00ICBEX6;6.6.2019;1858,82;1867,75;1855,95;1864,62;0,32;6795488,23
XZAG;CBX;HRZB00ICBEX6;5.6.2019;1846,8;1861,96;1846,62;1858,73;0,65;8063564,58
XZAG;CBX;HRZB00ICBEX6;4.6.2019;1847,38;1853,18;1842,95;1846,8;-0,03;7629488,94
XZAG;CBX;HRZB00ICBEX6;3.6.2019;1851,2;1854,03;1847,29;1847,38;-0,21;7431543,28
XZAG;CBX;HRZB00ICBEX6;31.5.2019;1855,02;1855,83;1849,61;1851,2;-0,2;3730384,29
XZAG;CBX;HRZB00ICBEX6;30.5.2019;1865,39;1867,71;1854,92;1854,92;-0,41;7293906,6
XZAG;CBX;HRZB00ICBEX6;29.5.2019;1869,39;1875,04;1859,53;1862,47;-0,37;6167870,54
XZAG;CBX;HRZB00ICBEX6;28.5.2019;1866,63;1873,89;1866,63;1869,39;0,15;6466579,94
XZAG;CBX;HRZB00ICBEX6;27.5.2019;1876,81;1876,81;1862,83;1866,63;-0,53;3875687,63
XZAG;CBX;HRZB00ICBEX6;24.5.2019;1863,84;1877,21;1863,84;1876,53;0,68;3807226,67
XZAG;CBX;HRZB00ICBEX6;23.5.2019;1861,41;1870,01;1859,73;1863,84;0,15;10073822,14
XZAG;CBX;HRZB00ICBEX6;22.5.2019;1858,78;1864,73;1855,11;1861;0,15;8549422,54
XZAG;CBX;HRZB00ICBEX6;21.5.2019;1853,43;1859,69;1849,37;1858,22;0,26;12598830,18
XZAG;CBX;HRZB00ICBEX6;20.5.2019;1856,09;1859,96;1852,01;1853,43;-0,59;6982685,11
XZAG;CBX;HRZB00ICBEX6;17.5.2019;1851,57;1866,2;1851,54;1864,51;0,76;7991829,88
XZAG;CBX;HRZB00ICBEX6;16.5.2019;1837,35;1852,59;1832,68;1850,45;0,73;11855053,34
XZAG;CBX;HRZB00ICBEX6;15.5.2019;1840,98;1841,61;1832,3;1837,12;-0,2;8474376,37
XZAG;CBX;HRZB00ICBEX6;14.5.2019;1840,47;1843,01;1836,47;1840,89;0,02;10102012,74
XZAG;CBX;HRZB00ICBEX6;13.5.2019;1840,78;1843,18;1836,93;1840,47;-0,02;7239055,9
XZAG;CBX;HRZB00ICBEX6;10.5.2019;1842,68;1847,95;1839,22;1840,78;-0,1;9583689,83
XZAG;CBX;HRZB00ICBEX6;9.5.2019;1839,23;1847,59;1839,23;1842,68;0,19;6989859,73
XZAG;CBX;HRZB00ICBEX6;8.5.2019;1838,28;1840,09;1825,32;1839,23;0,05;5470283,66
XZAG;CBX;HRZB00ICBEX6;7.5.2019;1828,94;1839,38;1823,73;1838,28;0,59;18554474,77
XZAG;CBX;HRZB00ICBEX6;6.5.2019;1843,37;1843,91;1824,73;1827,45;-0,87;4339828,78
XZAG;CBX;HRZB00ICBEX6;3.5.2019;1841,43;1848,04;1837,14;1843,5;0,14;11428153,23
XZAG;CBX;HRZB00ICBEX6;2.5.2019;1837,75;1841,54;1828,68;1840,87;0,16;5932139,53
XZAG;CBX;HRZB00ICBEX6;30.4.2019;1827,29;1839,77;1822,96;1837,98;0,52;6550961,96
XZAG;CBX;HRZB00ICBEX6;29.4.2019;1820,04;1831,52;1817,03;1828,51;0,48;4498904,29
XZAG;CBX;HRZB00ICBEX6;26.4.2019;1814,58;1823,46;1814,58;1819,86;0,29;3942030,56
XZAG;CBX;HRZB00ICBEX6;25.4.2019;1813,37;1818,03;1810,44;1814,58;0,15;6191444,68
XZAG;CBX;HRZB00ICBEX6;24.4.2019;1826,5;1829,58;1806,83;1811,88;-0,8;6310601,3
XZAG;CBX;HRZB00ICBEX6;23.4.2019;1818,63;1827,67;1815,01;1826,5;0,43;8929595,48
XZAG;CBX;HRZB00ICBEX6;18.4.2019;1810,24;1818,63;1803,26;1818,63;0,46;2285714,22
XZAG;CBX;HRZB00ICBEX6;17.4.2019;1806,24;1811,35;1804,74;1810,24;0,22;9041723,7
XZAG;CBX;HRZB00ICBEX6;16.4.2019;1816,56;1817,8;1804,61;1806,24;-0,6;5112189,2
XZAG;CBX;HRZB00ICBEX6;15.4.2019;1805,64;1817,12;1804,66;1817,12;0,59;3934006,38
XZAG;CBX;HRZB00ICBEX6;12.4.2019;1808,53;1810,38;1805,43;1806,5;-0,11;3836630,54
XZAG;CBX;HRZB00ICBEX6;11.4.2019;1805,33;1810,39;1802,78;1808,53;0,18;4082459,16
XZAG;CBX;HRZB00ICBEX6;10.4.2019;1796,97;1805,42;1794,24;1805,33;0,47;4110171,22
XZAG;CBX;HRZB00ICBEX6;9.4.2019;1793,55;1800,75;1793,52;1796,87;0,19;3622321,46
XZAG;CBX;HRZB00ICBEX6;8.4.2019;1792,01;1796,1;1789,69;1793,55;0,07;4084230,21
XZAG;CBX;HRZB00ICBEX6;5.4.2019;1795,64;1795,64;1789,34;1792,29;-0,18;3199855,72
XZAG;CBX;HRZB00ICBEX6;4.4.2019;1795,85;1800,38;1791,87;1795,46;0,1;3520324,08
XZAG;CBX;HRZB00ICBEX6;3.4.2019;1789,28;1795,83;1787,08;1793,71;0,25;5691413,41
XZAG;CBX;HRZB00ICBEX6;2.4.2019;1789,08;1796,43;1787,01;1789,28;0;4842680,98
XZAG;CBX;HRZB00ICBEX6;1.4.2019;1797,81;1801,93;1788,14;1789,26;-0,48;4212188,86
XZAG;CBX;HRZB00ICBEX6;29.3.2019;1791,9;1801,4;1788,01;1797,81;0,28;9431337,93
XZAG;CBX;HRZB00ICBEX6;28.3.2019;1790,15;1794;1786,37;1792,71;0,14;2606153,62
XZAG;CBX;HRZB00ICBEX6;27.3.2019;1791,68;1801,34;1787,42;1790,15;-0,09;4230690,23
XZAG;CBX;HRZB00ICBEX6;26.3.2019;1793,44;1796,63;1786,87;1791,68;-0,09;5178737,81
XZAG;CBX;HRZB00ICBEX6;25.3.2019;1801,54;1804,21;1791,26;1793,3;-0,45;8013727,39
XZAG;CBX;HRZB00ICBEX6;22.3.2019;1783,68;1804,16;1783,68;1801,45;0,99;5514134,35
XZAG;CBX;HRZB00ICBEX6;21.3.2019;1787,44;1790,87;1783,02;1783,77;-0,21;3201371,19
XZAG;CBX;HRZB00ICBEX6;20.3.2019;1777,03;1790,67;1776,93;1787,48;0,59;5100546,16
XZAG;CBX;HRZB00ICBEX6;19.3.2019;1774,39;1777,03;1771,67;1777,03;0,16;8060995,87
XZAG;CBX;HRZB00ICBEX6;18.3.2019;1770,62;1776,8;1769,11;1774,12;0,26;12716428,95
XZAG;CBX;HRZB00ICBEX6;15.3.2019;1770,01;1771,23;1764,3;1769,5;-0,03;11698504,94
XZAG;CBX;HRZB00ICBEX6;14.3.2019;1766,51;1775,53;1766,26;1770,01;0,15;3555710,27
XZAG;CBX;HRZB00ICBEX6;13.3.2019;1766,2;1770,01;1764,15;1767,34;0,06;4579391,47
XZAG;CBX;HRZB00ICBEX6;12.3.2019;1765,27;1770,77;1765,27;1766,2;0,15;4433739,89
XZAG;CBX;HRZB00ICBEX6;11.3.2019;1762,92;1769,59;1760,6;1763,53;0,03;6698308,47
XZAG;CBX;HRZB00ICBEX6;8.3.2019;1767,3;1769,76;1761,27;1762,92;-0,26;4804269,49
XZAG;CBX;HRZB00ICBEX6;7.3.2019;1766,7;1768,05;1762,44;1767,53;0,05;4345161,78
XZAG;CBX;HRZB00ICBEX6;6.3.2019;1767,18;1770,09;1762,96;1766,7;-0,03;1709331,87
XZAG;CBX;HRZB00ICBEX6;5.3.2019;1765,78;1773,82;1763,36;1767,18;0,16;5000007,26
XZAG;CBX;HRZB00ICBEX6;4.3.2019;1792,79;1793,25;1760,63;1764,41;-1,58;7610545,94
XZAG;CBX;HRZB00ICBEX6;1.3.2019;1797,71;1799,85;1784,64;1792,79;-0,34;3471726,17
XZAG;CBX;HRZB00ICBEX6;28.2.2019;1781,28;1799,2;1781,28;1798,98;1,02;6331000,74
XZAG;CBX;HRZB00ICBEX6;27.2.2019;1782,77;1784,87;1777,5;1780,86;-0,11;5467446,44
XZAG;CBX;HRZB00ICBEX6;26.2.2019;1780,74;1785,15;1776,79;1782,77;0,07;2272369,67
XZAG;CBX;HRZB00ICBEX6;25.2.2019;1777,2;1782,82;1773,79;1781,52;0,29;4367825,54
XZAG;CBX;HRZB00ICBEX6;22.2.2019;1772,9;1776,3;1770,92;1776,3;0,21;4225551,37
XZAG;CBX;HRZB00ICBEX6;21.2.2019;1768,93;1776,86;1768,93;1772,63;0,2;4349117,13
XZAG;CBX;HRZB00ICBEX6;20.2.2019;1767,25;1773,28;1767,25;1769,15;0,1;5191838,45
XZAG;CBX;HRZB00ICBEX6;19.2.2019;1775,01;1775,63;1759,78;1767,47;-0,36;4526152,55
XZAG;CBX;HRZB00ICBEX6;18.2.2019;1770,47;1773,77;1762,57;1773,77;0,25;4079146,62
XZAG;CBX;HRZB00ICBEX6;15.2.2019;1756,62;1769,31;1753,8;1769,31;1,02;5649744,67
XZAG;CBX;HRZB00ICBEX6;14.2.2019;1755,28;1763,51;1751,4;1751,4;-0,22;5252670,83
XZAG;CBX;HRZB00ICBEX6;13.2.2019;1750,16;1757,86;1750,13;1755,28;0,3;2089009,2
XZAG;CBX;HRZB00ICBEX6;12.2.2019;1750,2;1754,29;1749,88;1750;-0,01;2592132,67
XZAG;CBX;HRZB00ICBEX6;11.2.2019;1756,88;1759,94;1750,2;1750,2;-0,38;3608887,07
XZAG;CBX;HRZB00ICBEX6;8.2.2019;1767,65;1767,65;1748,58;1756,88;-0,61;2899617,76
XZAG;CBX;HRZB00ICBEX6;7.2.2019;1766,93;1771;1762,57;1767,69;0,09;2004230,92
XZAG;CBX;HRZB00ICBEX6;6.2.2019;1764,33;1771,77;1763,22;1766,1;-0,21;3289397,32
XZAG;CBX;HRZB00ICBEX6;5.2.2019;1761,12;1769,76;1757,08;1769,76;0,5;2090972,89
XZAG;CBX;HRZB00ICBEX6;4.2.2019;1760,03;1761,03;1754,9;1761,03;0,06;1166840,3
XZAG;CBX;HRZB00ICBEX6;1.2.2019;1761,79;1767;1760,03;1760,03;-0,1;2228380,35
XZAG;CBX;HRZB00ICBEX6;31.1.2019;1763,89;1769,24;1760,49;1761,79;-0,02;9045038,11
XZAG;CBX;HRZB00ICBEX6;30.1.2019;1758,02;1764,69;1757,77;1762,17;0,24;1834334,91
XZAG;CBX;HRZB00ICBEX6;29.1.2019;1761,52;1763,39;1754,77;1758,02;-0,13;2393862,7
XZAG;CBX;HRZB00ICBEX6;28.1.2019;1762,22;1768,07;1758,16;1760,28;-0,11;3852987,64
XZAG;CBX;HRZB00ICBEX6;25.1.2019;1757,65;1762,22;1754,92;1762,22;0,29;2928559,91
XZAG;CBX;HRZB00ICBEX6;24.1.2019;1754,35;1758,24;1749,22;1757,13;0,09;4456740,68
XZAG;CBX;HRZB00ICBEX6;23.1.2019;1761,05;1761,83;1755,05;1755,51;-0,34;2123289,89
XZAG;CBX;HRZB00ICBEX6;22.1.2019;1761,42;1765,88;1756,24;1761,51;-0,02;2232707,49
XZAG;CBX;HRZB00ICBEX6;21.1.2019;1759,26;1762,2;1752,61;1761,88;0,14;3410165
XZAG;CBX;HRZB00ICBEX6;18.1.2019;1756,53;1766,58;1756,53;1759,33;0,16;3520376,66
XZAG;CBX;HRZB00ICBEX6;17.1.2019;1752,8;1760,91;1751,94;1756,57;0,24;2629851,97
XZAG;CBX;HRZB00ICBEX6;16.1.2019;1748,77;1753,49;1746,74;1752,38;0,27;4102061,2
XZAG;CBX;HRZB00ICBEX6;15.1.2019;1734,34;1747,91;1734,34;1747,6;0,76;4350903,93
